tag_name,doc_name,pnum,query_granularity,corpus_granularity,n_tagged,n_shared_best,noise_best,l2_distance,n_grid_points
Non Solicitation Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,paragraph,paragraph,4,2,0.2,1.2721210911603436,5
Non Solicitation Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,chunk,7,8,0.2,2.0086227072264697,8
Non Solicitation Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,paragraph,4,10,0.2,1.6754911188699406,6
Non Solicitation Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,12,sentence,sentence,4,1,0.1,1.3848432554288492,8
Permitted Purpose Scope,SRT NDA Master Template (OTPP Markup v2).docx,14,paragraph,chunk,69,3,0.1,3.985135716060987,15
Permitted Purpose Scope,SRT NDA Master Template (OTPP Markup v2).docx,14,paragraph,paragraph,13,2,0.2,1.4427115835943518,12
Permitted Purpose Scope,SRT NDA Master Template (OTPP Markup v2).docx,14,paragraph,sentence,13,2,0.2,1.3075315864960668,11
Permitted Purpose Scope,SRT NDA Master Template (OTPP Markup v2).docx,14,sentence,chunk,69,2,0.1,1.642469372224172,7
Permitted Purpose Scope,SRT NDA Master Template (OTPP Markup v2).docx,14,sentence,paragraph,13,10,0.2,0.6441982316778776,4
Permitted Purpose Scope,SRT NDA Master Template (OTPP Markup v2).docx,14,sentence,sentence,13,2,0.2,1.3709315125608472,6
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,7,paragraph,chunk,65,4,0.05,0.889794905025717,3
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,7,sentence,chunk,65,7,0.1,2.827916606107976,12
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,7,sentence,sentence,12,10,0.2,0.8564073063345226,5
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,7,sentence,chunk,65,7,0.1,2.8660479558195164,12
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026.docx,8,paragraph,chunk,65,10,0.2,2.315647659902577,9
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026.docx,8,paragraph,sentence,12,6,0.1,0.7633620434491744,3
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026.docx,8,sentence,chunk,65,7,0.1,2.903470850038343,12
Permitted Purpose Scope,YellowstoneB2B-OTPP-03-06-2026.docx,8,sentence,sentence,12,7,0.05,7.1614529895983585,19
Perpetual Categories,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,40,paragraph,chunk,14,10,0.2,2.289923430732232,10
Perpetual Categories,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,40,paragraph,paragraph,5,2,0.2,0.8238941950087724,3
Perpetual Categories,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,40,sentence,chunk,14,8,0.2,2.78543097174957,11
Perpetual Categories,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,17,paragraph,chunk,13,7,0.1,3.844575416001819,19
Perpetual Categories,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,17,paragraph,paragraph,5,10,0.2,0.8812449025070634,3
Perpetual Categories,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,17,sentence,chunk,13,7,0.1,3.4956926197177314,16
Perpetual Categories,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,17,sentence,paragraph,5,2,0.2,1.7586420475979438,5
Perpetual Categories,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,17,sentence,sentence,5,2,0.2,1.1013785287934517,3
Perpetual Categories,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,paragraph,chunk,13,7,0.1,1.8083420736384674,9
Perpetual Categories,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,paragraph,paragraph,5,2,0.2,1.0373476879121208,3
Perpetual Categories,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,17,sentence,chunk,13,8,0.2,2.5820988802055322,11
Perpetual Categories,SRT NDA Master Template (OTPP Markup v2).docx,35,paragraph,chunk,14,10,0.2,2.454781794307613,10
Perpetual Categories,SRT NDA Master Template (OTPP Markup v2).docx,35,paragraph,paragraph,5,1,0.1,2.5452368811218395,13
Perpetual Categories,SRT NDA Master Template (OTPP Markup v2).docx,35,paragraph,sentence,5,10,0.2,0.7669507920043568,11
Perpetual Categories,SRT NDA Master Template (OTPP Markup v2).docx,35,sentence,chunk,14,2,0.2,2.7410959500279004,15
Perpetual Categories,SRT NDA Master Template (OTPP Markup v2).docx,35,sentence,paragraph,5,2,0.2,1.8799384891677267,9
Perpetual Categories,SRT NDA Master Template (OTPP Markup v2).docx,35,sentence,sentence,5,2,0.2,0.7594957859211937,8
Portfolio Company Exclusion Ethical Wall Required,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,paragraph,sentence,3,1,0.1,3.4657029962416606,12
Portfolio Company Exclusion Ethical Wall Required,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,chunk,9,10,0.2,3.0041313381545267,10
Portfolio Company Exclusion Ethical Wall Required,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,paragraph,3,2,0.2,1.1471205052440046,11
Portfolio Company Exclusion Ethical Wall Required,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,sentence,3,10,0.2,1.1055308981040395,6
Portfolio Company Exclusion Ethical Wall Required,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,paragraph,sentence,3,2,0.2,2.8113345595255637,10
Portfolio Company Exclusion Ethical Wall Required,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,chunk,9,10,0.2,3.1368423253377347,13
Portfolio Company Exclusion Ethical Wall Required,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,paragraph,3,1,0.1,1.9097236966622302,12
Portfolio Company Exclusion Ethical Wall Required,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,sentence,3,10,0.2,1.521999394824982,7
Portfolio Company Exclusion Ethical Wall Required,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,paragraph,chunk,5,3,0.1,2.287385069160246,12
Portfolio Company Exclusion Ethical Wall Required,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,paragraph,paragraph,3,10,0.2,1.7173995102440174,7
Portfolio Company Exclusion Ethical Wall Required,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,paragraph,sentence,3,10,0.2,0.981656342524932,6
Portfolio Company Exclusion Ethical Wall Required,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,chunk,5,8,0.2,1.9530845031736446,11
Portfolio Company Exclusion Ethical Wall Required,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,paragraph,3,2,0.2,2.248773254097032,9
Portfolio Company Exclusion Ethical Wall Required,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,sentence,3,2,0.2,1.4902350942907165,8
Portfolio Company Exclusion Excluded Entities,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,paragraph,sentence,5,1,0.1,1.9114304548111936,11
Portfolio Company Exclusion Excluded Entities,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,chunk,18,7,0.1,3.4165114992024415,16
Portfolio Company Exclusion Excluded Entities,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,paragraph,5,2,0.2,2.51951655774589,18
Portfolio Company Exclusion Excluded Entities,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,sentence,5,10,0.2,0.45116832456716655,3
Portfolio Company Exclusion Excluded Entities,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,paragraph,sentence,5,1,0.1,2.3386195333240756,10
Portfolio Company Exclusion Excluded Entities,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,chunk,18,10,0.2,2.6194641160309002,11
Portfolio Company Exclusion Excluded Entities,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,paragraph,5,2,0.2,2.3612188036535007,18
Portfolio Company Exclusion Excluded Entities,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,sentence,5,10,0.2,0.6976159196034253,3
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,paragraph,chunk,14,2,0.05,1.7383994049060958,19
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,chunk,14,7,0.1,2.248770574655843,18
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,paragraph,5,10,0.2,1.1598262666080181,4
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,sentence,5,2,0.2,1.4890104927138903,4
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,paragraph,chunk,14,10,0.1,1.4265884160697446,10
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,chunk,14,2,0.05,2.8010546613482172,16
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,paragraph,5,10,0.2,1.2761082359859999,5
Portfolio Company Exclusion Excluded Entities,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,sentence,5,2,0.2,0.7527890533337971,3
Portfolio Company Exclusion Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,paragraph,sentence,5,1,0.1,1.9114304548111936,11
Portfolio Company Exclusion Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,chunk,18,2,0.2,3.2418441642810834,11
Portfolio Company Exclusion Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,paragraph,5,1,0.1,1.807533433096818,12
Portfolio Company Exclusion Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,paragraph,sentence,5,1,0.1,2.3386195333240756,10
Portfolio Company Exclusion Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,chunk,18,10,0.2,3.1821616565014663,13
Portfolio Company Exclusion Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,paragraph,5,1,0.1,1.8910170140681886,13
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,paragraph,chunk,14,2,0.05,1.7383994049060958,19
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,chunk,14,7,0.1,2.248770574655843,18
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,paragraph,5,10,0.2,1.1598262666080181,4
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,sentence,5,2,0.2,1.4890104927138903,4
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,paragraph,chunk,14,10,0.1,1.4265884160697446,10
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,chunk,14,2,0.05,2.8010546613482172,16
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,paragraph,5,10,0.2,1.2761082359859999,5
Portfolio Company Exclusion Present,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,sentence,5,2,0.2,0.7527890533337971,3
Portfolio Company Exclusion Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,paragraph,sentence,5,1,0.1,1.9114304548111936,11
Portfolio Company Exclusion Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,chunk,18,2,0.1,3.66145013807383,13
Portfolio Company Exclusion Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,paragraph,5,2,0.2,2.464107272715931,16
Portfolio Company Exclusion Scope,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,31,sentence,sentence,5,10,0.2,0.8131428500773609,4
Portfolio Company Exclusion Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,paragraph,sentence,5,1,0.1,2.3386195333240756,10
Portfolio Company Exclusion Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,chunk,18,8,0.2,3.14147808872427,11
Portfolio Company Exclusion Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,paragraph,5,3,0.1,2.2541306219082227,17
Portfolio Company Exclusion Scope,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,7,sentence,sentence,5,10,0.2,0.49764081639361274,3
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,paragraph,chunk,14,2,0.05,1.7383994049060958,19
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,chunk,14,7,0.1,2.248770574655843,18
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,paragraph,5,10,0.2,1.1598262666080181,4
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,14,sentence,sentence,5,2,0.2,1.4890104927138903,4
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,paragraph,chunk,14,10,0.1,1.4265884160697446,10
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,chunk,14,7,0.1,2.60295938142885,13
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,paragraph,5,10,0.2,2.1763585414901057,13
Portfolio Company Exclusion Scope,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital_revDM-OTPP redline-3-10-2026_revDM02.docx,12,sentence,sentence,5,1,0.1,0.8296252088788845,5
Process Control Right To Negotiate With Others,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,paragraph,chunk,8,4,0.05,1.6880593389266103,4
Process Control Right To Negotiate With Others,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,paragraph,sentence,4,1,0.1,1.1204667315322263,15
Process Control Right To Negotiate With Others,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,sentence,chunk,8,3,0.1,2.12451924647286,13
Process Control Right To Negotiate With Others,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,sentence,paragraph,3,1,0.1,2.3812582694477347,9
Process Control Right To Negotiate With Others,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,paragraph,sentence,4,1,0.1,1.749866291927496,9
Process Control Right To Negotiate With Others,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,sentence,chunk,8,3,0.1,2.2954108760721996,13
Process Control Right To Negotiate With Others,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,sentence,paragraph,3,2,0.2,2.7856287071765884,9
Process Control Right To Negotiate With Others,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,sentence,sentence,4,6,0.2,2.055581211371408,13
Process Control Sole Discretion Language,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,paragraph,chunk,4,4,0.05,1.640905323607412,4
Process Control Sole Discretion Language,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,paragraph,sentence,2,1,0.1,1.5717575864098041,17
Process Control Sole Discretion Language,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,sentence,chunk,4,1,0.1,1.4356747184848173,8
Process Control Sole Discretion Language,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,37,sentence,sentence,2,10,0.2,0.8401887612778927,5
Process Control Sole Discretion Language,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,paragraph,sentence,2,2,0.2,2.5025359277381027,11
Process Control Sole Discretion Language,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,sentence,chunk,4,10,0.2,2.2390546395848046,9
Process Control Sole Discretion Language,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,sentence,paragraph,2,3,0.1,2.941916320781175,16
Process Control Sole Discretion Language,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,13,sentence,sentence,2,10,0.2,1.5037477112109183,5
Public Announcement Rights Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,paragraph,chunk,11,2,0.2,4.814203538416718,19
Public Announcement Rights Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,paragraph,paragraph,6,3,0.2,1.080425564633896,3
Public Announcement Rights Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,paragraph,sentence,6,2,0.2,0.9540968512634387,3
Public Announcement Rights Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,sentence,chunk,11,10,0.2,3.4322382784505514,13
Public Announcement Rights Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,sentence,paragraph,6,2,0.2,1.3212697645883469,5
Public Announcement Rights Direction,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,sentence,sentence,6,2,0.2,0.8636691690410621,5
Public Announcement Rights Direction,Project Greenlight - KHLP3 - OTPP NDA.docx,48,paragraph,chunk,8,8,0.2,2.4366577670007707,10
Public Announcement Rights Direction,Project Greenlight - KHLP3 - OTPP NDA.docx,48,paragraph,paragraph,6,2,0.2,1.920384788496754,13
Public Announcement Rights Direction,Project Greenlight - KHLP3 - OTPP NDA.docx,48,paragraph,sentence,6,10,0.2,0.9923053270794434,5
Public Announcement Rights Direction,Project Greenlight - KHLP3 - OTPP NDA.docx,48,sentence,chunk,8,3,0.1,2.261461722593321,10
Public Announcement Rights Direction,Project Greenlight - KHLP3 - OTPP NDA.docx,48,sentence,paragraph,6,10,0.2,1.5795657117560142,10
Public Announcement Rights Direction,Project Greenlight - KHLP3 - OTPP NDA.docx,48,sentence,sentence,6,10,0.2,0.6712690744238442,4
Public Announcement Rights Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,paragraph,chunk,8,8,0.2,3.2853705979327126,12
Public Announcement Rights Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,paragraph,paragraph,5,10,0.2,2.4101954900521387,14
Public Announcement Rights Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,paragraph,sentence,5,2,0.2,1.8239468673976762,7
Public Announcement Rights Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,sentence,chunk,8,8,0.2,2.5143261751718016,10
Public Announcement Rights Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,sentence,paragraph,5,10,0.2,2.038802615828354,10
Public Announcement Rights Direction,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,sentence,sentence,5,2,0.2,1.301861191390202,8
Public Announcement Rights Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,paragraph,chunk,11,10,0.2,3.22613303688624,13
Public Announcement Rights Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,paragraph,paragraph,6,1,0.2,0.44658640180719433,3
Public Announcement Rights Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,paragraph,sentence,6,3,0.2,2.4459630658804894,4
Public Announcement Rights Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,sentence,chunk,11,10,0.2,2.7781058213544565,12
Public Announcement Rights Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,sentence,paragraph,6,2,0.2,1.4738800059326307,5
Public Announcement Rights Direction,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,sentence,sentence,6,2,0.2,1.0704157575715607,5
Public Announcement Rights Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,paragraph,chunk,10,2,0.2,4.814203538416718,19
Public Announcement Rights Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,paragraph,paragraph,5,3,0.2,1.080425564633896,3
Public Announcement Rights Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,paragraph,sentence,5,2,0.2,0.9540968512634387,3
Public Announcement Rights Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,sentence,chunk,10,10,0.2,3.237023948014012,11
Public Announcement Rights Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,sentence,paragraph,5,2,0.2,1.1080310732275354,5
Public Announcement Rights Present,ACM - Eide Bailly (OTPP) - Joinder - 2026.03.17 - Executed.pdf,32,sentence,sentence,5,2,0.2,1.1449402733995306,4
Public Announcement Rights Present,Project Greenlight - KHLP3 - OTPP NDA.docx,48,paragraph,chunk,7,8,0.2,2.4366577670007707,10
Public Announcement Rights Present,Project Greenlight - KHLP3 - OTPP NDA.docx,48,paragraph,paragraph,5,2,0.2,1.920384788496754,13
Public Announcement Rights Present,Project Greenlight - KHLP3 - OTPP NDA.docx,48,paragraph,sentence,5,10,0.2,0.9923053270794434,5
Public Announcement Rights Present,Project Greenlight - KHLP3 - OTPP NDA.docx,48,sentence,chunk,7,7,0.1,2.645481353531511,11
Public Announcement Rights Present,Project Greenlight - KHLP3 - OTPP NDA.docx,48,sentence,paragraph,5,2,0.2,2.339489723276361,16
Public Announcement Rights Present,Project Greenlight - KHLP3 - OTPP NDA.docx,48,sentence,sentence,5,10,0.2,1.0108122612900456,5
Public Announcement Rights Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,paragraph,chunk,8,8,0.2,3.2853705979327126,12
Public Announcement Rights Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,paragraph,paragraph,5,10,0.2,2.4101954900521387,14
Public Announcement Rights Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,paragraph,sentence,5,2,0.2,1.8239468673976762,7
Public Announcement Rights Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,sentence,chunk,8,10,0.2,3.0461508649724407,11
Public Announcement Rights Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,sentence,paragraph,5,10,0.2,2.3939329945409438,11
Public Announcement Rights Present,Project Waypoint - Ontario - NDA - OTPP  3.11.26 (execution) .pdf,10,sentence,sentence,5,2,0.2,2.1720273855163374,8
Public Announcement Rights Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,paragraph,chunk,10,10,0.2,3.22613303688624,13
Public Announcement Rights Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,paragraph,paragraph,5,1,0.2,0.44658640180719433,3
Public Announcement Rights Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,paragraph,sentence,5,3,0.2,2.4459630658804894,4
Public Announcement Rights Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,sentence,chunk,10,2,0.2,2.7469808276943994,8
Public Announcement Rights Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,sentence,paragraph,5,2,0.2,2.693816381707788,6
Public Announcement Rights Present,Project_Yellowstone_-_Ontario_-_V5_-_OTPP[Executed_1-9-2026].docx.pdf,8,sentence,sentence,5,2,0.2,0.8405024618246539,4
Receiving Party Entity Type,SRT NDA Master Template (OTPP Markup v2).docx,2,paragraph,chunk,8,2,0.1,1.1521107674261257,12
Receiving Party Entity Type,SRT NDA Master Template (OTPP Markup v2).docx,2,paragraph,paragraph,4,2,0.1,2.045347555839076,16
Receiving Party Entity Type,SRT NDA Master Template (OTPP Markup v2).docx,2,paragraph,sentence,5,2,0.1,2.2201034733007345,13
Receiving Party Entity Type,SRT NDA Master Template (OTPP Markup v2).docx,2,sentence,chunk,8,7,0.1,0.5057023257275707,10
Receiving Party Entity Type,SRT NDA Master Template (OTPP Markup v2).docx,2,sentence,sentence,5,8,0.05,1.4585110069181075,15
Receiving Party Entity Type,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,17,paragraph,paragraph,1,1,0.1,1.0490416107235707,8
Receiving Party Entity Type,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,17,paragraph,sentence,1,1,0.1,1.0155457125895604,8
Receiving Party Entity Type,YellowstoneB2B-OTPP-03-06-2026 - Antares Capital - Executed.pdf,17,sentence,chunk,1,6,0.1,0.27176852050112826,3
